transaction_id,amount,failure_reason,payment_method,bank,retry_count,risk_score,recovery_probability,expected_recovery_value,recoverable,automatically_actionable,action,decision_reason,actual_recovered,successful_recovery,recovered_amount
test_587,11786.85,expired_card,upi,SBI,2,0.478,0.1795,2115.61,True,False,stop,Maximum retry count reached,False,False,0.0
test_588,1951.77,expired_card,upi,KOTAK,0,0.106,0.4468,872.06,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_589,3547.14,insufficient_funds,card,ICICI,2,0.217,0.2453,869.99,True,False,stop,Maximum retry count reached,False,False,0.0
test_590,363.03,account_closed,card,KOTAK,2,0.082,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_591,2810.82,bank_timeout,upi,ICICI,2,0.166,0.4066,1142.96,True,False,stop,Maximum retry count reached,True,False,0.0
test_592,11198.48,card_blocked,card,ICICI,1,0.333,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_593,3325.19,card_blocked,netbanking,SBI,2,0.178,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_594,643.26,insufficient_funds,card,KOTAK,2,0.379,0.215,138.33,True,False,stop,Maximum retry count reached,True,False,0.0
test_595,11595.53,gateway_timeout,card,HDFC,2,0.315,0.4439,5147.65,True,False,stop,Maximum retry count reached,True,False,0.0
test_596,3170.89,network_error,card,KOTAK,0,0.134,0.7484,2372.97,True,True,retry,Action satisfies recovery policy,True,True,3170.89
test_597,1590.72,card_blocked,upi,HDFC,0,0.089,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_598,1491.51,card_blocked,card,HDFC,1,0.296,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_599,5282.04,bank_timeout,card,KOTAK,0,0.309,0.6691,3534.03,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_600,1069.35,expired_card,card,KOTAK,1,0.436,0.23,245.93,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_601,2128.31,account_closed,card,AXIS,1,0.291,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_602,455.26,bank_timeout,netbanking,ICICI,1,0.114,0.4521,205.83,True,True,retry,Action satisfies recovery policy,True,True,455.26
test_603,3921.64,bank_timeout,card,SBI,1,0.18,0.5749,2254.44,True,True,retry,Action satisfies recovery policy,True,True,3921.64
test_604,827.04,insufficient_funds,card,ICICI,2,0.27,0.1802,149.01,True,False,stop,Maximum retry count reached,True,False,0.0
test_605,499.65,card_blocked,card,SBI,2,0.232,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_606,712.46,network_error,upi,HDFC,1,0.109,0.5911,421.13,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_607,335.87,expired_card,upi,SBI,1,0.075,0.3702,124.33,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_608,942.54,invalid_card,upi,ICICI,0,0.245,0.3793,357.47,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_609,436.7,account_closed,netbanking,KOTAK,2,0.172,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_610,6441.64,invalid_card,upi,KOTAK,0,0.102,0.4933,3177.52,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_611,848.28,account_closed,upi,KOTAK,0,0.176,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_612,1458.37,gateway_timeout,upi,ICICI,2,0.254,0.488,711.71,True,False,stop,Maximum retry count reached,False,False,0.0
test_613,1481.97,network_error,card,ICICI,0,0.203,0.7405,1097.46,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_614,1855.37,insufficient_funds,card,SBI,0,0.454,0.4525,839.62,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_615,5108.57,gateway_timeout,card,HDFC,1,0.185,0.6178,3156.11,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_616,3444.43,gateway_timeout,card,KOTAK,0,0.101,0.7999,2755.09,True,True,retry,Action satisfies recovery policy,True,True,3444.43
test_617,693.59,expired_card,card,ICICI,1,0.108,0.3173,220.1,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_618,2474.86,insufficient_funds,card,ICICI,2,0.008,0.1506,372.68,True,False,stop,Maximum retry count reached,False,False,0.0
test_619,727.47,card_blocked,card,AXIS,2,0.118,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_620,481.05,temporary_bank_failure,card,SBI,1,0.117,0.4825,232.09,True,True,retry,Action satisfies recovery policy,True,True,481.05
test_621,5602.11,gateway_timeout,upi,AXIS,0,0.069,0.7456,4176.98,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_622,978.22,temporary_bank_failure,card,AXIS,2,0.021,0.4869,476.27,True,False,stop,Maximum retry count reached,False,False,0.0
test_623,407.19,temporary_bank_failure,card,SBI,1,0.176,0.4657,189.64,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_624,385.55,expired_card,card,AXIS,0,0.148,0.553,213.21,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_625,2574.31,bank_timeout,upi,KOTAK,1,0.15,0.5588,1438.51,True,True,retry,Action satisfies recovery policy,True,True,2574.31
test_626,659.36,card_blocked,netbanking,ICICI,1,0.326,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_627,14126.34,invalid_card,card,ICICI,2,0.22,0.2155,3044.43,True,False,stop,Maximum retry count reached,False,False,0.0
test_628,633.59,expired_card,netbanking,SBI,1,0.064,0.302,191.32,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_629,4196.74,bank_timeout,card,SBI,0,0.377,0.4968,2085.1,True,True,retry,Action satisfies recovery policy,True,True,4196.74
test_630,415.5,gateway_timeout,card,HDFC,0,0.104,0.7952,330.39,True,True,retry,Action satisfies recovery policy,True,True,415.5
test_631,1468.84,temporary_bank_failure,card,KOTAK,2,0.208,0.3453,507.15,True,False,stop,Maximum retry count reached,False,False,0.0
test_632,768.48,insufficient_funds,upi,SBI,0,0.056,0.5427,417.09,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_633,1304.26,card_blocked,upi,SBI,2,0.47,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_634,1051.96,bank_timeout,netbanking,KOTAK,0,0.123,0.7251,762.78,True,True,retry,Action satisfies recovery policy,True,True,1051.96
test_635,437.11,invalid_card,netbanking,KOTAK,0,0.182,0.5127,224.09,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_636,1112.67,expired_card,wallet,HDFC,2,0.192,0.1586,176.48,True,False,stop,Maximum retry count reached,False,False,0.0
test_637,2548.58,card_blocked,card,ICICI,2,0.23,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_638,10280.5,temporary_bank_failure,card,AXIS,0,0.078,0.7256,7459.09,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_639,1110.41,gateway_timeout,upi,ICICI,1,0.234,0.5766,640.23,True,True,retry,Action satisfies recovery policy,True,True,1110.41
test_640,3741.28,insufficient_funds,netbanking,HDFC,0,0.045,0.5236,1959.08,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_641,1255.42,expired_card,netbanking,AXIS,0,0.064,0.5622,705.86,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_642,860.15,bank_timeout,card,AXIS,1,0.163,0.5851,503.28,True,True,retry,Action satisfies recovery policy,True,True,860.15
test_643,4125.63,expired_card,upi,ICICI,1,0.041,0.3312,1366.4,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_644,3029.2,network_error,netbanking,ICICI,1,0.106,0.6155,1864.38,True,True,retry,Action satisfies recovery policy,True,True,3029.2
test_645,595.1,insufficient_funds,netbanking,KOTAK,1,0.177,0.3347,199.2,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_646,7271.57,card_blocked,card,ICICI,1,0.072,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_647,2281.13,gateway_timeout,card,SBI,1,0.12,0.6397,1459.31,True,True,retry,Action satisfies recovery policy,True,True,2281.13
test_648,1544.51,account_closed,wallet,ICICI,1,0.343,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_649,4351.68,card_blocked,card,ICICI,1,0.098,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_650,633.87,bank_timeout,card,KOTAK,2,0.105,0.4646,294.5,True,False,stop,Maximum retry count reached,True,False,0.0
test_651,9655.26,invalid_card,card,AXIS,1,0.159,0.208,2008.49,True,False,escalate,Action satisfies recovery policy,True,False,0.0
test_652,1374.46,bank_timeout,netbanking,KOTAK,0,0.032,0.743,1021.19,True,True,retry,Action satisfies recovery policy,True,True,1374.46
test_653,786.75,bank_timeout,netbanking,HDFC,1,0.228,0.5563,437.63,True,True,retry,Action satisfies recovery policy,True,True,786.75
test_654,724.4,expired_card,netbanking,SBI,1,0.477,0.3295,238.7,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_655,4881.19,account_closed,card,HDFC,1,0.48,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_656,2361.37,insufficient_funds,card,KOTAK,2,0.088,0.268,632.78,True,False,stop,Maximum retry count reached,False,False,0.0
test_657,995.46,temporary_bank_failure,card,KOTAK,1,0.252,0.4271,425.16,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_658,2389.47,insufficient_funds,netbanking,SBI,1,0.332,0.2965,708.41,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_659,730.28,gateway_timeout,netbanking,KOTAK,2,0.144,0.3717,271.47,True,False,stop,Maximum retry count reached,False,False,0.0
test_660,3062.89,temporary_bank_failure,card,AXIS,2,0.176,0.4377,1340.62,True,False,stop,Maximum retry count reached,True,False,0.0
test_661,643.17,account_closed,upi,SBI,1,0.364,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_662,411.89,gateway_timeout,card,SBI,1,0.247,0.658,271.02,True,True,retry,Action satisfies recovery policy,True,True,411.89
test_663,2425.23,insufficient_funds,netbanking,SBI,0,0.308,0.4008,971.92,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_664,3151.27,bank_timeout,upi,AXIS,1,0.257,0.506,1594.41,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_665,1822.63,bank_timeout,card,SBI,1,0.261,0.5675,1034.25,True,True,retry,Action satisfies recovery policy,True,True,1822.63
test_666,2653.58,expired_card,netbanking,ICICI,1,0.2,0.2962,785.91,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_667,511.89,bank_timeout,card,ICICI,2,0.083,0.463,237.0,True,False,stop,Maximum retry count reached,True,False,0.0
test_668,3514.48,temporary_bank_failure,card,HDFC,2,0.231,0.2869,1008.43,True,False,stop,Maximum retry count reached,False,False,0.0
test_669,2251.61,temporary_bank_failure,upi,SBI,0,0.1,0.731,1645.88,True,True,retry,Action satisfies recovery policy,True,True,2251.61
test_670,1621.17,card_blocked,upi,KOTAK,1,0.053,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_671,557.5,expired_card,card,SBI,2,0.143,0.2911,162.27,True,False,stop,Maximum retry count reached,True,False,0.0
test_672,1633.14,account_closed,wallet,AXIS,0,0.318,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_673,1427.78,temporary_bank_failure,netbanking,KOTAK,1,0.079,0.4718,673.66,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_674,876.69,bank_timeout,upi,SBI,0,0.261,0.5069,444.4,True,True,retry,Action satisfies recovery policy,True,True,876.69
test_675,3677.38,account_closed,card,SBI,2,0.109,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_676,1885.26,expired_card,upi,HDFC,0,0.07,0.5439,1025.44,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_677,14557.5,account_closed,card,SBI,1,0.026,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_678,760.97,gateway_timeout,upi,AXIS,0,0.212,0.6053,460.6,True,True,retry,Action satisfies recovery policy,True,True,760.97
test_679,1623.7,insufficient_funds,card,SBI,0,0.146,0.3895,632.42,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_680,191.22,invalid_card,upi,ICICI,1,0.107,0.3738,71.47,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_681,2539.26,expired_card,card,KOTAK,1,0.242,0.3471,881.36,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_682,4203.25,insufficient_funds,upi,KOTAK,1,0.101,0.3599,1512.8,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_683,1473.92,insufficient_funds,card,SBI,0,0.39,0.3701,545.47,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_684,2646.76,insufficient_funds,netbanking,AXIS,2,0.129,0.2366,626.28,True,False,stop,Maximum retry count reached,False,False,0.0
test_685,945.21,insufficient_funds,upi,KOTAK,0,0.212,0.3153,298.07,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_686,3015.75,invalid_card,upi,ICICI,2,0.084,0.2416,728.74,True,False,stop,Maximum retry count reached,True,False,0.0
test_687,789.52,bank_timeout,card,ICICI,1,0.479,0.4097,323.44,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_688,2919.82,temporary_bank_failure,card,ICICI,0,0.114,0.7021,2049.94,True,True,retry,Action satisfies recovery policy,True,True,2919.82
test_689,3956.53,bank_timeout,card,HDFC,0,0.293,0.6704,2652.5,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_690,773.46,temporary_bank_failure,card,SBI,1,0.035,0.6548,506.47,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_691,482.2,network_error,wallet,KOTAK,1,0.058,0.6375,307.39,True,True,retry,Action satisfies recovery policy,True,True,482.2
test_692,423.46,invalid_card,upi,AXIS,1,0.288,0.2134,90.35,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_693,612.47,card_blocked,upi,SBI,2,0.162,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_694,1046.36,insufficient_funds,upi,AXIS,0,0.188,0.3304,345.69,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_695,1683.88,invalid_card,upi,KOTAK,0,0.162,0.4887,822.84,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_696,2177.44,card_blocked,netbanking,ICICI,1,0.143,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_697,2940.47,network_error,netbanking,ICICI,2,0.203,0.4506,1324.96,True,False,stop,Maximum retry count reached,True,False,0.0
test_698,3774.02,temporary_bank_failure,upi,KOTAK,0,0.042,0.7369,2780.96,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_699,682.19,insufficient_funds,upi,KOTAK,1,0.363,0.312,212.87,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_700,2494.52,bank_timeout,upi,ICICI,0,0.258,0.5305,1323.34,True,True,retry,Action satisfies recovery policy,True,True,2494.52
test_701,2176.68,insufficient_funds,netbanking,ICICI,0,0.024,0.557,1212.43,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_702,1387.07,account_closed,upi,ICICI,2,0.156,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_703,1104.66,invalid_card,upi,AXIS,2,0.234,0.1249,138.01,True,False,stop,Maximum retry count reached,False,False,0.0
test_704,1815.62,account_closed,card,ICICI,0,0.02,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_705,2001.81,insufficient_funds,card,ICICI,2,0.254,0.1464,293.04,True,False,stop,Maximum retry count reached,False,False,0.0
test_706,2176.02,insufficient_funds,netbanking,HDFC,1,0.173,0.2152,468.18,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_707,829.47,insufficient_funds,upi,SBI,2,0.198,0.2245,186.22,True,False,stop,Maximum retry count reached,False,False,0.0
test_708,3287.63,account_closed,upi,AXIS,2,0.161,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_709,1113.48,temporary_bank_failure,card,SBI,2,0.23,0.3555,395.86,True,False,stop,Maximum retry count reached,False,False,0.0
test_710,1986.41,network_error,card,ICICI,0,0.231,0.6456,1282.36,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_711,1116.12,account_closed,upi,ICICI,0,0.367,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_712,359.03,bank_timeout,card,ICICI,0,0.549,0.6347,227.87,True,True,retry,Action satisfies recovery policy,True,True,359.03
test_713,1062.06,card_blocked,card,KOTAK,2,0.18,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_714,2933.51,invalid_card,card,AXIS,0,0.218,0.4894,1435.71,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_715,1934.61,bank_timeout,card,KOTAK,0,0.134,0.5875,1136.55,True,True,retry,Action satisfies recovery policy,True,True,1934.61
test_716,3016.9,bank_timeout,upi,ICICI,2,0.162,0.4169,1257.65,True,False,stop,Maximum retry count reached,True,False,0.0
test_717,12757.39,temporary_bank_failure,card,ICICI,1,0.167,0.4767,6081.23,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_718,1913.73,gateway_timeout,card,AXIS,0,0.14,0.7187,1375.31,True,True,retry,Action satisfies recovery policy,False,False,0.0
