transaction_id,customer_id,amount,payment_method,bank,failure_reason,retry_count,previous_transactions,previous_successful_transactions,risk_score,recovered
pay_003210,cust_01566,5839.14,card,AXIS,bank_timeout,1,18,7,0.196,0
pay_003211,cust_02047,2768.26,card,HDFC,temporary_bank_failure,2,5,5,0.143,1
pay_003212,cust_01531,667.94,card,AXIS,card_blocked,0,0,0,0.126,0
pay_003213,cust_00596,3112.36,wallet,SBI,card_blocked,1,13,13,0.182,0
pay_003214,cust_01905,870.45,card,AXIS,account_closed,0,11,11,0.125,0
pay_003215,cust_00281,3627.96,card,SBI,bank_timeout,1,11,9,0.191,0
pay_003216,cust_00424,2782.69,card,AXIS,bank_timeout,2,8,8,0.106,0
pay_003217,cust_02904,867.41,card,SBI,bank_timeout,0,8,8,0.242,1
pay_003218,cust_00270,1715.12,card,SBI,temporary_bank_failure,0,13,13,0.269,0
pay_003219,cust_00154,4816.23,upi,HDFC,card_blocked,0,19,4,0.67,0
pay_003220,cust_02662,397.97,card,HDFC,account_closed,2,1,1,0.136,0
pay_003221,cust_01751,2300.51,upi,KOTAK,network_error,2,13,9,0.143,0
pay_003222,cust_00662,745.82,netbanking,HDFC,gateway_timeout,1,6,0,0.048,0
pay_003223,cust_01968,1784.78,upi,SBI,account_closed,0,14,14,0.368,0
pay_003224,cust_00083,2607.66,card,SBI,invalid_card,1,7,7,0.32,0
pay_003225,cust_02995,9050.14,netbanking,AXIS,bank_timeout,1,18,16,0.179,0
pay_003226,cust_02947,1770.4,upi,AXIS,bank_timeout,2,1,1,0.165,0
pay_003227,cust_01450,5839.62,card,KOTAK,insufficient_funds,0,0,0,0.342,0
pay_003228,cust_01299,922.97,upi,SBI,bank_timeout,2,18,0,0.204,0
pay_003229,cust_02332,1216.81,upi,KOTAK,account_closed,0,7,7,0.08,0
pay_003230,cust_00980,2891.84,upi,SBI,network_error,1,6,6,0.085,0
pay_003231,cust_02221,2124.75,card,HDFC,network_error,2,17,9,0.273,0
pay_003232,cust_02811,1390.29,upi,AXIS,network_error,2,18,0,0.102,0
pay_003233,cust_01660,1360.47,upi,KOTAK,bank_timeout,0,12,12,0.15,1
pay_003234,cust_01399,5253.43,card,ICICI,expired_card,1,15,6,0.08,1
pay_003235,cust_00633,1435.47,upi,SBI,network_error,2,10,10,0.228,0
pay_003236,cust_01532,798.97,card,HDFC,network_error,1,9,6,0.12,0
pay_003237,cust_00787,912.42,upi,ICICI,invalid_card,2,18,5,0.346,1
pay_003238,cust_02991,3089.98,card,HDFC,bank_timeout,2,4,4,0.22,1
pay_003239,cust_00398,10995.24,card,HDFC,network_error,2,11,7,0.238,1
pay_003240,cust_01144,1188.94,netbanking,SBI,bank_timeout,1,3,3,0.12,0
pay_003241,cust_00934,10085.97,upi,HDFC,bank_timeout,1,15,8,0.079,1
pay_003242,cust_01461,1792.43,card,KOTAK,insufficient_funds,1,1,1,0.116,0
pay_003243,cust_01853,1445.41,card,ICICI,network_error,1,3,1,0.17,0
pay_003244,cust_02724,872.86,upi,HDFC,expired_card,1,15,11,0.245,0
pay_003245,cust_02984,1543.16,netbanking,HDFC,insufficient_funds,1,10,10,0.287,0
pay_003246,cust_02513,987.41,upi,AXIS,expired_card,1,5,5,0.074,0
pay_003247,cust_00286,926.02,upi,AXIS,card_blocked,0,10,10,0.334,0
pay_003248,cust_00265,482.2,wallet,KOTAK,network_error,1,9,9,0.058,1
pay_003249,cust_02368,7427.12,upi,AXIS,expired_card,1,14,13,0.124,0
pay_003250,cust_02721,4236.57,card,HDFC,account_closed,0,6,6,0.048,0
pay_003251,cust_02868,2246.84,upi,HDFC,card_blocked,0,14,9,0.193,0
pay_003252,cust_02137,1611.28,card,ICICI,insufficient_funds,1,0,0,0.24,0
pay_003253,cust_01678,1799.99,upi,AXIS,bank_timeout,1,7,7,0.216,1
pay_003254,cust_01227,971.14,card,SBI,bank_timeout,1,4,4,0.205,1
pay_003255,cust_00821,729.91,card,AXIS,temporary_bank_failure,0,5,5,0.092,1
pay_003256,cust_01763,3209.7,card,HDFC,card_blocked,2,3,3,0.257,0
pay_003257,cust_02382,1465.9,card,ICICI,insufficient_funds,2,14,3,0.108,1
pay_003258,cust_02270,2346.29,card,AXIS,insufficient_funds,2,3,3,0.052,1
pay_003259,cust_00041,478.21,upi,ICICI,insufficient_funds,2,2,2,0.127,1
pay_003260,cust_01732,1404.81,card,AXIS,temporary_bank_failure,2,15,8,0.2,1
pay_003261,cust_00068,718.61,upi,KOTAK,network_error,1,15,15,0.371,1
pay_003262,cust_00988,2663.1,upi,HDFC,card_blocked,2,7,0,0.159,0
pay_003263,cust_01800,4008.7,upi,HDFC,invalid_card,1,5,2,0.129,0
pay_003264,cust_02562,5812.46,upi,SBI,insufficient_funds,0,12,3,0.168,1
pay_003265,cust_01622,1093.15,card,HDFC,gateway_timeout,0,8,8,0.028,0
pay_003266,cust_01656,733.39,card,SBI,insufficient_funds,2,8,8,0.16,0
pay_003267,cust_01279,1293.52,netbanking,HDFC,bank_timeout,0,10,10,0.382,1
pay_003268,cust_00695,1033.34,upi,AXIS,network_error,1,7,7,0.183,0
pay_003269,cust_02525,2552.9,upi,AXIS,network_error,2,12,3,0.068,0
pay_003270,cust_01086,588.62,upi,KOTAK,gateway_timeout,2,18,12,0.206,1
pay_003271,cust_02929,444.29,card,AXIS,network_error,1,0,0,0.247,0
pay_003272,cust_02480,1370.38,upi,ICICI,network_error,1,16,13,0.054,1
pay_003273,cust_01694,3233.13,card,AXIS,invalid_card,1,5,4,0.043,1
pay_003274,cust_02316,794.76,netbanking,SBI,account_closed,2,11,11,0.326,0
pay_003275,cust_01059,3566.32,card,KOTAK,bank_timeout,0,3,3,0.24,1
pay_003276,cust_00779,2421.81,upi,ICICI,network_error,0,15,14,0.118,1
pay_003277,cust_00494,6231.9,card,ICICI,invalid_card,0,2,2,0.331,1
pay_003278,cust_01586,951.65,netbanking,HDFC,account_closed,0,16,2,0.09,0
pay_003279,cust_01493,500.11,wallet,SBI,insufficient_funds,2,17,0,0.137,0
pay_003280,cust_01791,2918.52,card,AXIS,expired_card,1,17,17,0.253,0
pay_003281,cust_00661,2261.76,card,AXIS,bank_timeout,0,17,15,0.194,1
pay_003282,cust_01349,2126.0,card,HDFC,account_closed,2,7,5,0.155,0
pay_003283,cust_01328,781.91,upi,AXIS,account_closed,2,7,7,0.243,0
pay_003284,cust_01300,3361.43,card,ICICI,expired_card,0,12,9,0.342,1
pay_003285,cust_01987,1089.27,upi,AXIS,card_blocked,1,11,11,0.036,0
pay_003286,cust_02045,2125.26,card,AXIS,bank_timeout,1,14,6,0.063,1
pay_003287,cust_01929,1251.81,upi,ICICI,network_error,2,9,9,0.338,0
pay_003288,cust_01348,2400.68,upi,SBI,temporary_bank_failure,1,8,8,0.143,1
pay_003289,cust_01059,694.99,upi,SBI,network_error,2,2,2,0.395,0
pay_003290,cust_00977,2696.59,upi,ICICI,account_closed,1,9,5,0.321,0
pay_003291,cust_00482,3059.7,card,ICICI,invalid_card,0,16,13,0.141,1
pay_003292,cust_00728,1983.83,upi,KOTAK,invalid_card,1,14,7,0.085,0
pay_003293,cust_02528,6735.3,upi,KOTAK,temporary_bank_failure,0,9,9,0.115,1
pay_003294,cust_01032,2133.95,upi,AXIS,invalid_card,0,19,7,0.169,0
pay_003295,cust_00343,3770.65,card,AXIS,bank_timeout,2,13,7,0.162,0
pay_003296,cust_01448,1946.78,upi,KOTAK,bank_timeout,0,15,15,0.375,0
pay_003297,cust_02380,3510.52,wallet,AXIS,insufficient_funds,2,5,5,0.262,0
pay_003298,cust_02486,530.25,wallet,SBI,bank_timeout,0,6,6,0.027,0
pay_003299,cust_02222,1856.33,upi,SBI,card_blocked,0,9,6,0.395,0
pay_003300,cust_02607,733.96,card,HDFC,temporary_bank_failure,0,18,11,0.182,0
pay_003301,cust_00527,2023.01,card,KOTAK,insufficient_funds,1,17,15,0.042,0
pay_003302,cust_01897,2458.62,card,SBI,account_closed,1,8,8,0.192,0
pay_003303,cust_00659,3449.55,card,HDFC,gateway_timeout,0,1,1,0.364,1
pay_003304,cust_02074,2675.6,card,ICICI,gateway_timeout,2,8,8,0.085,1
pay_003305,cust_00820,1380.94,card,SBI,temporary_bank_failure,0,3,2,0.164,1
pay_003306,cust_02653,989.42,netbanking,HDFC,temporary_bank_failure,2,10,10,0.057,0
pay_003307,cust_00406,277.54,wallet,AXIS,insufficient_funds,0,16,7,0.452,0
pay_003308,cust_02280,1910.43,netbanking,HDFC,card_blocked,0,2,2,0.088,0
pay_003309,cust_02581,4493.06,card,SBI,card_blocked,2,14,11,0.126,0
pay_003310,cust_01574,1971.82,netbanking,AXIS,insufficient_funds,2,1,1,0.073,0
pay_003311,cust_01812,1689.52,card,AXIS,insufficient_funds,1,15,15,0.066,0
pay_003312,cust_00505,2027.27,upi,HDFC,invalid_card,2,3,1,0.169,0
pay_003313,cust_00179,1325.88,upi,HDFC,expired_card,0,17,2,0.546,0
pay_003314,cust_00132,2113.23,upi,SBI,account_closed,2,9,9,0.19,0
pay_003315,cust_01847,1307.71,wallet,AXIS,invalid_card,1,5,5,0.096,1
pay_003316,cust_01479,880.86,card,KOTAK,card_blocked,0,10,10,0.337,0
pay_003317,cust_02396,1702.34,upi,HDFC,account_closed,0,9,6,0.125,0
pay_003318,cust_02588,1672.91,card,KOTAK,account_closed,0,0,0,0.128,0
pay_003319,cust_00772,8104.19,netbanking,KOTAK,gateway_timeout,2,15,0,0.344,0
pay_003320,cust_01430,949.04,card,AXIS,gateway_timeout,0,4,4,0.08,1
pay_003321,cust_02124,1591.52,upi,SBI,invalid_card,0,8,8,0.234,1
pay_003322,cust_00579,1472.43,upi,KOTAK,bank_timeout,2,16,0,0.101,0
pay_003323,cust_02902,1263.77,upi,SBI,temporary_bank_failure,0,3,3,0.245,1
pay_003324,cust_01516,2725.71,upi,HDFC,card_blocked,2,1,1,0.247,0
pay_003325,cust_00194,10833.2,card,AXIS,insufficient_funds,2,1,1,0.097,1
pay_003326,cust_02008,1398.76,upi,ICICI,network_error,1,4,4,0.407,1
pay_003327,cust_01186,2731.8,wallet,AXIS,insufficient_funds,0,1,1,0.226,0
pay_003328,cust_02395,391.55,netbanking,ICICI,temporary_bank_failure,2,12,1,0.122,0
pay_003329,cust_02999,1319.72,card,HDFC,invalid_card,1,4,4,0.149,0
pay_003330,cust_01385,6274.15,card,SBI,account_closed,2,0,0,0.008,0
pay_003331,cust_01793,1730.24,upi,HDFC,invalid_card,0,14,11,0.482,1
pay_003332,cust_01111,2702.34,upi,AXIS,bank_timeout,1,18,11,0.247,1
pay_003333,cust_02262,1098.61,card,ICICI,temporary_bank_failure,2,13,13,0.105,0
pay_003334,cust_01937,2221.74,upi,ICICI,network_error,1,11,11,0.118,1
pay_003335,cust_02621,6675.64,netbanking,AXIS,bank_timeout,0,1,1,0.148,0
pay_003336,cust_00780,714.75,upi,AXIS,invalid_card,2,19,12,0.053,0
pay_003337,cust_00262,10396.6,card,HDFC,gateway_timeout,0,0,0,0.099,1
pay_003338,cust_00730,524.92,netbanking,KOTAK,temporary_bank_failure,2,2,2,0.159,0
pay_003339,cust_00283,1226.11,upi,ICICI,temporary_bank_failure,1,10,10,0.123,0
pay_003340,cust_01491,926.36,card,AXIS,bank_timeout,0,16,0,0.248,1
pay_003341,cust_00362,1453.94,card,HDFC,account_closed,1,4,4,0.049,0
pay_003342,cust_00441,916.79,card,KOTAK,bank_timeout,2,16,16,0.221,0
pay_003343,cust_02141,862.84,upi,SBI,temporary_bank_failure,2,17,11,0.055,0
pay_003344,cust_01645,699.67,card,AXIS,bank_timeout,0,2,2,0.261,1
pay_003345,cust_02801,3026.74,card,KOTAK,gateway_timeout,0,14,14,0.246,1
pay_003346,cust_00867,1494.63,upi,SBI,temporary_bank_failure,2,15,14,0.109,1
pay_003347,cust_01448,1212.44,card,SBI,expired_card,1,14,8,0.223,0
pay_003348,cust_00142,2266.08,card,HDFC,expired_card,2,16,5,0.266,0
pay_003349,cust_01315,546.91,upi,ICICI,bank_timeout,1,17,4,0.271,0
pay_003350,cust_01456,2310.22,netbanking,AXIS,bank_timeout,0,7,4,0.171,0
pay_003351,cust_02797,1677.37,card,KOTAK,account_closed,1,13,8,0.422,0
pay_003352,cust_01876,1719.12,card,SBI,invalid_card,2,3,1,0.198,0
pay_003353,cust_01848,2738.96,upi,ICICI,gateway_timeout,1,9,9,0.355,1
pay_003354,cust_01713,6733.29,upi,SBI,network_error,0,19,4,0.267,1
pay_003355,cust_02701,2341.11,card,AXIS,network_error,1,6,6,0.163,1
pay_003356,cust_00701,1540.87,card,AXIS,expired_card,2,19,3,0.242,0
pay_003357,cust_00998,701.97,card,HDFC,card_blocked,2,0,0,0.272,0
pay_003358,cust_02097,267.03,upi,AXIS,insufficient_funds,1,6,6,0.16,0
pay_003359,cust_01326,2002.81,upi,AXIS,bank_timeout,2,11,11,0.187,1
pay_003360,cust_00881,660.04,netbanking,AXIS,expired_card,0,3,3,0.134,0
pay_003361,cust_01214,236.94,upi,ICICI,card_blocked,1,6,5,0.162,0
pay_003362,cust_01160,1365.54,upi,KOTAK,temporary_bank_failure,1,14,14,0.446,0
pay_003363,cust_00555,2189.84,netbanking,KOTAK,card_blocked,1,1,1,0.264,0
pay_003364,cust_00404,3279.49,card,AXIS,expired_card,2,1,1,0.224,1
pay_003365,cust_00892,4225.96,upi,KOTAK,network_error,1,4,4,0.315,0
pay_003366,cust_02913,3643.03,card,AXIS,bank_timeout,1,2,2,0.056,1
pay_003367,cust_00602,3722.16,card,KOTAK,network_error,1,15,15,0.044,0
pay_003368,cust_01831,558.66,card,KOTAK,expired_card,1,3,3,0.207,0
pay_003369,cust_00341,1604.11,card,SBI,insufficient_funds,0,14,9,0.054,1
pay_003370,cust_01969,2875.17,netbanking,ICICI,insufficient_funds,2,16,14,0.252,0
pay_003371,cust_00704,1876.38,upi,SBI,network_error,0,10,10,0.204,1
pay_003372,cust_00318,1597.0,netbanking,SBI,account_closed,1,3,3,0.343,0
pay_003373,cust_02666,1849.13,card,KOTAK,network_error,2,3,3,0.117,1
pay_003374,cust_01387,2200.47,upi,HDFC,temporary_bank_failure,1,3,3,0.122,1
pay_003375,cust_02430,1700.17,card,HDFC,bank_timeout,0,18,7,0.098,0
pay_003376,cust_02281,918.72,upi,ICICI,temporary_bank_failure,1,1,1,0.215,1
pay_003377,cust_01801,463.01,upi,AXIS,card_blocked,0,15,15,0.357,0
pay_003378,cust_01368,1535.76,card,KOTAK,network_error,0,19,9,0.079,0
pay_003379,cust_01573,1893.13,upi,ICICI,network_error,2,12,0,0.331,0
pay_003380,cust_00817,1876.69,card,SBI,insufficient_funds,1,7,7,0.019,0
pay_003381,cust_00553,3875.14,upi,KOTAK,insufficient_funds,1,18,2,0.182,0
pay_003382,cust_00856,4467.06,upi,SBI,network_error,1,1,1,0.138,1
pay_003383,cust_01813,1663.67,wallet,ICICI,network_error,2,16,5,0.074,1
pay_003384,cust_02867,1673.22,card,HDFC,bank_timeout,0,11,11,0.229,1
pay_003385,cust_00183,2859.79,upi,ICICI,account_closed,2,13,4,0.248,0
pay_003386,cust_01575,2543.35,upi,KOTAK,expired_card,2,11,11,0.217,0
pay_003387,cust_00397,1268.96,card,KOTAK,card_blocked,0,12,12,0.163,0
pay_003388,cust_01728,3063.19,upi,AXIS,network_error,1,9,9,0.516,0
pay_003389,cust_02827,1608.25,card,HDFC,insufficient_funds,0,3,3,0.052,1
pay_003390,cust_01518,1635.84,card,KOTAK,invalid_card,0,6,6,0.177,0
pay_003391,cust_00907,2557.77,card,HDFC,network_error,0,1,1,0.392,1
pay_003392,cust_01357,1420.93,netbanking,KOTAK,expired_card,1,14,14,0.27,0
pay_003393,cust_02175,1950.3,card,HDFC,insufficient_funds,0,3,3,0.241,0
pay_003394,cust_00001,2293.96,upi,ICICI,gateway_timeout,2,8,3,0.16,0
pay_003395,cust_00019,3476.37,card,HDFC,expired_card,0,5,5,0.237,1
pay_003396,cust_00584,3289.57,card,SBI,insufficient_funds,0,16,16,0.23,0
pay_003397,cust_00456,2238.67,card,ICICI,account_closed,2,6,1,0.069,0
pay_003398,cust_02037,224.3,upi,KOTAK,card_blocked,1,15,15,0.382,0
pay_003399,cust_01133,2196.63,card,KOTAK,insufficient_funds,2,16,13,0.054,0
pay_003400,cust_02493,2485.7,card,AXIS,temporary_bank_failure,1,7,7,0.311,0
pay_003401,cust_01953,2924.1,netbanking,SBI,invalid_card,1,2,2,0.239,0
pay_003402,cust_02650,841.49,upi,AXIS,network_error,1,19,11,0.052,1
pay_003403,cust_02151,331.07,card,ICICI,bank_timeout,1,5,2,0.2,0
pay_003404,cust_00988,3445.88,upi,AXIS,insufficient_funds,2,17,12,0.374,0
pay_003405,cust_00520,678.84,card,ICICI,expired_card,1,10,5,0.218,0
pay_003406,cust_00859,4806.55,upi,AXIS,account_closed,2,5,1,0.046,0
pay_003407,cust_00174,1138.06,card,HDFC,card_blocked,0,12,6,0.017,0
pay_003408,cust_01367,794.94,card,ICICI,account_closed,2,8,8,0.091,0
pay_003409,cust_02479,2391.55,card,ICICI,card_blocked,0,7,7,0.285,0
pay_003410,cust_00727,2959.99,card,HDFC,insufficient_funds,2,12,5,0.185,0
pay_003411,cust_01711,2822.17,netbanking,HDFC,temporary_bank_failure,0,13,8,0.178,1
pay_003412,cust_01876,2700.76,card,SBI,insufficient_funds,2,0,0,0.082,1
pay_003413,cust_02898,1026.35,card,HDFC,expired_card,2,4,4,0.178,0
pay_003414,cust_01682,532.97,upi,AXIS,insufficient_funds,2,5,5,0.053,1
pay_003415,cust_01348,1323.81,upi,HDFC,expired_card,2,8,8,0.096,1
pay_003416,cust_00990,723.02,card,HDFC,account_closed,0,19,5,0.112,0
pay_003417,cust_02687,2555.59,card,ICICI,network_error,1,12,3,0.24,1
pay_003418,cust_00420,3638.76,card,ICICI,bank_timeout,2,0,0,0.259,1
pay_003419,cust_00594,2075.92,card,HDFC,insufficient_funds,0,5,5,0.453,0
pay_003420,cust_02533,1806.68,card,SBI,card_blocked,2,6,6,0.15,0
pay_003421,cust_01775,1410.44,card,ICICI,bank_timeout,1,9,0,0.266,1
pay_003422,cust_02460,3961.11,upi,AXIS,card_blocked,0,3,3,0.506,0
pay_003423,cust_00936,418.06,wallet,AXIS,card_blocked,0,17,17,0.346,0
pay_003424,cust_01108,688.89,upi,HDFC,temporary_bank_failure,0,15,15,0.386,1
pay_003425,cust_01137,7796.16,card,HDFC,account_closed,2,18,18,0.272,0
pay_003426,cust_00332,662.51,upi,SBI,bank_timeout,2,10,10,0.048,1
pay_003427,cust_02703,2765.09,upi,HDFC,insufficient_funds,1,16,8,0.225,0
pay_003428,cust_02089,3259.84,netbanking,KOTAK,gateway_timeout,1,1,1,0.034,1
pay_003429,cust_01794,387.22,upi,KOTAK,account_closed,2,6,6,0.314,0
pay_003430,cust_00959,451.49,upi,HDFC,insufficient_funds,2,8,8,0.186,0
pay_003431,cust_00105,4972.96,card,KOTAK,gateway_timeout,0,13,13,0.35,1
pay_003432,cust_00202,830.18,card,AXIS,expired_card,2,16,1,0.155,0
pay_003433,cust_02498,848.52,card,HDFC,gateway_timeout,0,14,8,0.117,1
pay_003434,cust_01843,1191.89,card,AXIS,insufficient_funds,1,6,6,0.187,0
pay_003435,cust_01867,831.82,card,AXIS,card_blocked,2,6,6,0.163,0
pay_003436,cust_01997,2754.56,upi,KOTAK,network_error,1,13,13,0.32,0
pay_003437,cust_01290,702.31,upi,SBI,insufficient_funds,2,8,8,0.202,0
pay_003438,cust_00910,375.17,netbanking,AXIS,bank_timeout,2,8,8,0.51,1
pay_003439,cust_00210,4560.03,card,KOTAK,account_closed,0,16,16,0.359,0
pay_003440,cust_00563,730.46,card,SBI,bank_timeout,2,1,1,0.277,1
pay_003441,cust_02761,990.67,netbanking,KOTAK,bank_timeout,1,11,11,0.456,0
pay_003442,cust_01564,3511.81,netbanking,KOTAK,account_closed,2,15,12,0.325,0
pay_003443,cust_00771,1912.55,upi,HDFC,gateway_timeout,1,1,1,0.163,0
pay_003444,cust_02502,4402.26,card,ICICI,expired_card,2,14,14,0.148,0
pay_003445,cust_02715,3555.01,upi,SBI,account_closed,1,5,5,0.391,0
pay_003446,cust_00629,1257.97,card,KOTAK,gateway_timeout,1,10,9,0.079,1
pay_003447,cust_01629,4095.06,netbanking,AXIS,network_error,1,16,16,0.563,1
pay_003448,cust_01702,2067.75,upi,AXIS,network_error,2,3,2,0.334,1
pay_003449,cust_00387,1120.23,card,ICICI,insufficient_funds,0,18,12,0.134,1
pay_003450,cust_01936,2280.89,netbanking,SBI,network_error,1,4,4,0.285,1
pay_003451,cust_02344,634.24,upi,HDFC,expired_card,1,11,3,0.283,0
pay_003452,cust_02306,3523.04,wallet,SBI,temporary_bank_failure,0,18,10,0.231,0
pay_003453,cust_01105,3175.74,wallet,AXIS,temporary_bank_failure,1,0,0,0.17,1
pay_003454,cust_00268,1990.79,card,AXIS,network_error,1,10,0,0.094,1
pay_003455,cust_02467,389.7,card,HDFC,gateway_timeout,2,5,5,0.481,0
pay_003456,cust_02283,4552.92,upi,HDFC,network_error,0,3,2,0.276,0
pay_003457,cust_01857,2564.9,wallet,AXIS,temporary_bank_failure,1,16,16,0.148,1
pay_003458,cust_01999,1775.14,wallet,KOTAK,invalid_card,2,11,8,0.043,0
pay_003459,cust_01381,1564.73,upi,KOTAK,network_error,2,9,9,0.192,0
pay_003460,cust_01237,1176.88,card,HDFC,card_blocked,2,13,13,0.241,0
pay_003461,cust_00574,1372.55,card,KOTAK,insufficient_funds,2,6,6,0.275,1
pay_003462,cust_00049,3345.51,upi,HDFC,bank_timeout,0,10,10,0.327,0
pay_003463,cust_01151,1195.86,upi,SBI,card_blocked,0,2,2,0.125,0
pay_003464,cust_00223,1451.8,upi,SBI,insufficient_funds,2,7,0,0.141,0
pay_003465,cust_02969,1632.59,upi,SBI,insufficient_funds,0,19,11,0.139,0
pay_003466,cust_01432,1668.77,upi,HDFC,network_error,2,4,4,0.147,0
pay_003467,cust_01529,1102.96,netbanking,HDFC,temporary_bank_failure,1,3,3,0.262,0
pay_003468,cust_01820,1577.88,card,KOTAK,expired_card,1,12,10,0.249,0
pay_003469,cust_02325,2379.51,card,KOTAK,bank_timeout,2,3,3,0.143,0
pay_003470,cust_01462,876.69,upi,KOTAK,insufficient_funds,1,5,5,0.099,0
pay_003471,cust_01131,1583.74,netbanking,ICICI,expired_card,2,1,1,0.178,1
pay_003472,cust_01682,8474.25,card,HDFC,bank_timeout,1,4,4,0.146,1
pay_003473,cust_02468,1718.98,card,SBI,account_closed,1,14,4,0.086,0
pay_003474,cust_02659,858.91,card,SBI,bank_timeout,0,7,3,0.218,1
pay_003475,cust_00375,782.17,card,ICICI,network_error,2,1,1,0.452,0
pay_003476,cust_02121,657.11,card,ICICI,card_blocked,0,4,4,0.18,0
pay_003477,cust_02022,6645.49,upi,SBI,bank_timeout,2,8,3,0.276,0
pay_003478,cust_01054,4049.78,card,HDFC,account_closed,1,7,2,0.31,0
pay_003479,cust_01890,644.39,upi,SBI,expired_card,2,13,13,0.258,1
pay_003480,cust_01824,2145.15,card,SBI,insufficient_funds,2,15,3,0.139,0
pay_003481,cust_01475,4816.82,card,ICICI,insufficient_funds,2,1,1,0.237,0
pay_003482,cust_02243,1750.45,upi,ICICI,network_error,2,2,2,0.341,0
pay_003483,cust_01180,1220.13,upi,KOTAK,expired_card,1,3,0,0.254,0
pay_003484,cust_02895,10858.68,card,ICICI,card_blocked,1,14,8,0.047,0
pay_003485,cust_01065,393.75,netbanking,SBI,bank_timeout,0,4,4,0.252,0
pay_003486,cust_02071,14854.6,card,KOTAK,temporary_bank_failure,2,14,14,0.176,1
pay_003487,cust_00360,1896.94,card,SBI,insufficient_funds,0,17,7,0.207,1
pay_003488,cust_02608,5076.33,upi,HDFC,network_error,1,12,12,0.256,1
pay_003489,cust_02720,691.95,netbanking,HDFC,invalid_card,1,10,6,0.38,0
pay_003490,cust_02042,1011.85,card,ICICI,expired_card,2,9,9,0.068,0
pay_003491,cust_01142,762.07,card,KOTAK,bank_timeout,2,3,3,0.038,1
pay_003492,cust_01636,1667.66,upi,AXIS,insufficient_funds,0,19,2,0.011,1
pay_003493,cust_01404,2312.72,card,HDFC,temporary_bank_failure,1,4,4,0.344,1
pay_003494,cust_01944,4244.76,upi,HDFC,network_error,0,0,0,0.088,1
pay_003495,cust_00679,459.82,card,HDFC,account_closed,1,12,5,0.155,0
pay_003496,cust_02488,2049.82,netbanking,HDFC,bank_timeout,1,13,13,0.086,0
pay_003497,cust_02981,3699.4,card,ICICI,insufficient_funds,0,15,13,0.035,1
pay_003498,cust_00007,4297.33,wallet,KOTAK,insufficient_funds,1,12,10,0.286,0
pay_003499,cust_02469,1271.03,card,HDFC,insufficient_funds,1,14,7,0.242,0
pay_003500,cust_01592,1283.75,netbanking,ICICI,network_error,0,8,7,0.4,0
pay_003501,cust_00833,1679.72,card,KOTAK,account_closed,1,2,2,0.082,0
pay_003502,cust_02607,2098.21,card,KOTAK,card_blocked,0,1,1,0.232,0
pay_003503,cust_01811,5125.99,card,AXIS,insufficient_funds,2,11,6,0.096,0
pay_003504,cust_00914,686.72,netbanking,SBI,network_error,1,17,0,0.177,0
pay_003505,cust_02012,963.91,card,HDFC,account_closed,0,3,3,0.031,0
pay_003506,cust_01443,623.2,card,ICICI,card_blocked,1,19,2,0.38,0
pay_003507,cust_01451,2545.81,card,KOTAK,invalid_card,1,14,12,0.173,0
pay_003508,cust_01503,4363.78,wallet,AXIS,temporary_bank_failure,0,0,0,0.099,0
pay_003509,cust_00126,580.12,card,SBI,network_error,2,7,7,0.017,0
pay_003510,cust_02443,1941.01,card,KOTAK,network_error,0,16,0,0.066,1
pay_003511,cust_00817,4118.33,netbanking,KOTAK,network_error,1,4,4,0.188,0
pay_003512,cust_02929,3386.79,netbanking,HDFC,network_error,2,6,3,0.331,1
pay_003513,cust_01830,3354.99,card,SBI,card_blocked,2,2,2,0.317,0
pay_003514,cust_00576,697.92,netbanking,SBI,expired_card,1,5,5,0.093,1
pay_003515,cust_02373,3346.09,card,ICICI,network_error,0,12,12,0.253,0
pay_003516,cust_01416,1558.16,card,AXIS,insufficient_funds,0,15,10,0.028,1
pay_003517,cust_00930,4256.19,netbanking,ICICI,network_error,1,16,8,0.255,0
pay_003518,cust_01464,2589.79,upi,AXIS,insufficient_funds,0,5,2,0.03,0
pay_003519,cust_00833,941.62,card,ICICI,temporary_bank_failure,0,4,4,0.118,1
pay_003520,cust_01055,2259.84,card,AXIS,network_error,0,17,16,0.145,0
pay_003521,cust_01649,3480.09,card,HDFC,network_error,2,3,3,0.323,0
pay_003522,cust_01901,1205.81,upi,AXIS,expired_card,2,11,5,0.117,0
pay_003523,cust_01458,2004.28,wallet,ICICI,gateway_timeout,0,15,6,0.233,1
pay_003524,cust_02885,620.62,card,SBI,insufficient_funds,1,10,8,0.207,0
pay_003525,cust_02974,2805.19,netbanking,KOTAK,account_closed,1,10,4,0.021,0
pay_003526,cust_01400,1728.47,card,AXIS,expired_card,1,5,4,0.192,1
